交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
2024/1/2,TXO,202402,20300,賣權,-,-,-,-,0,2510,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,20300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20400,買權,-,-,-,-,0,2,27,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,20400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20400,賣權,-,-,-,-,0,2610,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,20400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20500,買權,-,-,-,-,0,1.6,3,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,20500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20500,賣權,-,-,-,-,0,2710,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,20500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20600,買權,3.3,3.3,1.3,1.3,4,1.3,9,1,3.3,3.3,0.6,,一般,-1.2,-48%
2024/1/2,TXO,202402,20600,買權,3,3,0.6,0.6,2,-,-,0.7,29.5,3,0.6,,盤後,-1.9,-76%
2024/1/2,TXO,202402,20600,賣權,-,-,-,-,0,2810,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,20600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202402,20700,買權,-,-,-,-,0,1,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202402,20700,賣權,-,-,-,-,0,2900,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,12800,買權,-,-,-,-,0,4990,588,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,12800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,12800,賣權,13.5,13.5,12.5,12.5,5,12.5,536,9.1,15,64,8.5,,一般,1,8.70%
2024/1/2,TXO,202403,12800,賣權,13,13,13,13,4,-,-,10,22,64,8.5,,盤後,1.5,13.04%
2024/1/2,TXO,202403,13000,買權,-,-,-,-,0,4790,4,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,13000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,13000,賣權,15.5,15.5,15.5,15.5,4,15.5,907,12,29.5,116,10,,一般,2.5,19.23%
2024/1/2,TXO,202403,13000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,13200,買權,4560,4560,4560,4560,1,4590,264,4550,4610,4560,4160,,一般,-90,-1.94%
2024/1/2,TXO,202403,13200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,13200,賣權,-,-,-,-,0,16.5,378,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,13200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,13400,買權,-,-,-,-,0,4390,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,13400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,13400,賣權,-,-,-,-,0,18,609,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,13400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,13600,買權,-,-,-,-,0,4190,21,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,13600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,13600,賣權,-,-,-,-,0,19,340,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,13600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,13800,買權,-,-,-,-,0,3990,89,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,13800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,13800,賣權,-,-,-,-,0,20.5,236,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,13800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,14000,買權,-,-,-,-,0,3790,25,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,14000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,14000,賣權,22,22,22,22,1,21.5,1287,1.6,21.5,215,15,,一般,2,10%
2024/1/2,TXO,202403,14000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,14200,買權,-,-,-,-,0,3600,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,14200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,14200,賣權,-,-,-,-,0,23.5,116,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,14200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,14400,買權,-,-,-,-,0,3400,74,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,14400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,14400,賣權,-,-,-,-,0,25,240,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,14400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,14600,買權,-,-,-,-,0,3200,3,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,14600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,14600,賣權,-,-,-,-,0,26,166,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,14600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,14800,買權,-,-,-,-,0,3000,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,14800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,14800,賣權,29,29,29,29,1,26.5,1063,20,99,359,24,,一般,3,11.54%
2024/1/2,TXO,202403,14800,賣權,24,24,24,24,4,-,-,5,-,359,24,,盤後,-2,-7.69%
2024/1/2,TXO,202403,14900,買權,-,-,-,-,0,2900,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,14900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,14900,賣權,-,-,-,-,0,27,10,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,14900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15000,買權,-,-,-,-,0,2800,14,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15000,賣權,29,30,27,27.5,31,27.5,460,8.1,29,399,26.5,,一般,-0.5,-1.79%
2024/1/2,TXO,202403,15000,賣權,29,29,29,29,10,-,-,21,-,399,26.5,,盤後,1,3.57%
2024/1/2,TXO,202403,15100,買權,-,-,-,-,0,2710,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15100,賣權,-,-,-,-,0,29.5,12,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15200,買權,-,-,-,-,0,2610,28,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15200,賣權,33,33,32,32,9,32,115,3.1,102,436,31,,一般,0,0.00%
2024/1/2,TXO,202403,15200,賣權,31,31,31,31,11,-,-,0.8,-,436,31,,盤後,-1,-3.13%
2024/1/2,TXO,202403,15300,買權,-,-,-,-,0,2510,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15300,賣權,-,-,-,-,0,34.5,8,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15400,買權,-,-,-,-,0,2410,4,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15400,賣權,-,-,-,-,0,37,133,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15500,買權,-,-,-,-,0,2320,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15500,賣權,-,-,-,-,0,40,4,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15600,買權,-,-,-,-,0,2220,5,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15600,賣權,-,-,-,-,0,43,131,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15600,賣權,40,40,40,40,1,-,-,19,-,595,30,,盤後,-1.5,-3.61%
2024/1/2,TXO,202403,15700,買權,-,-,-,-,0,2120,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15700,賣權,-,-,-,-,0,46.5,4,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15800,買權,-,-,-,-,0,2030,42,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15800,賣權,50,50,50,50,13,50,79,19,49,600,47,,一般,2.5,5.26%
2024/1/2,TXO,202403,15800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15900,買權,-,-,-,-,0,1930,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,15900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,15900,賣權,50,50,50,50,2,56,13,13,129,73,49.5,,一般,-1,-1.96%
2024/1/2,TXO,202403,15900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,16000,買權,-,-,-,-,0,1840,47,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,16000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,16000,賣權,53,62,53,62,6,59,373,55,125,700,53,,一般,5,8.77%
2024/1/2,TXO,202403,16000,賣權,57,57,55,55,7,-,-,55,70,700,55,,盤後,-2,-3.51%
2024/1/2,TXO,202403,16100,買權,-,-,-,-,0,1740,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,16100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,16100,賣權,62,62,62,62,7,62,39,60,63,95,60,,一般,0,0.00%
2024/1/2,TXO,202403,16100,賣權,60,60,60,60,2,-,-,60,80,95,60,,盤後,-2,-3.23%
2024/1/2,TXO,202403,16200,買權,1650,1650,1650,1650,1,1650,66,1610,1670,1680,585,,一般,-70,-4.07%
2024/1/2,TXO,202403,16200,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,16200,賣權,70,75,68,72,31,72,209,8.8,72,740,65,,一般,5,7.46%
2024/1/2,TXO,202403,16200,賣權,65,70,65,70,3,-,-,65,73,740,65,,盤後,3,4.48%
2024/1/2,TXO,202403,16300,買權,1460,1460,1460,1460,1,1560,3,1520,1580,1460,1300,,一般,-160,-9.88%
2024/1/2,TXO,202403,16300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,16300,賣權,-,-,-,-,0,78,64,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,16300,賣權,72,78,72,78,3,-,-,3.8,85,120,72,,盤後,5,6.85%
2024/1/2,TXO,202403,16400,買權,-,-,-,-,0,1470,30,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,16400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,16400,賣權,71,92,71,92,10,88,202,74,88,950,71,,一般,12,15%
2024/1/2,TXO,202403,16400,賣權,80,85,80,85,3,-,-,69,239,950,80,,盤後,5,6.25%
2024/1/2,TXO,202403,16500,買權,1330,1330,1330,1330,2,1380,4,1350,1400,1330,1280,,一般,-110,-7.64%
2024/1/2,TXO,202403,16500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,16500,賣權,-,-,-,-,0,99,53,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,16500,賣權,90,90,90,90,1,-,-,68,101,142,88,,盤後,0,0.00%
2024/1/2,TXO,202403,16600,買權,-,-,-,-,0,1290,47,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,16600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,16600,賣權,108,110,108,110,2,110,372,75,180,950,101,,一般,9,8.91%
2024/1/2,TXO,202403,16600,賣權,112,112,112,112,1,-,-,86,-,950,101,,盤後,11,10.89%
2024/1/2,TXO,202403,16700,買權,-,-,-,-,0,1210,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,16700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,16700,賣權,124,124,124,124,1,124,26,105,191,187,113,,一般,10,8.77%
2024/1/2,TXO,202403,16700,賣權,114,114,114,114,1,-,-,93,-,187,113,,盤後,0,0.00%
2024/1/2,TXO,202403,16800,買權,-,-,-,-,0,1130,28,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,16800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,16800,賣權,138,146,138,146,4,146,153,91,229,1060,116,,一般,19,14.96%
2024/1/2,TXO,202403,16800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,16900,買權,1030,1030,1030,1030,1,1040,2,1010,1060,1030,810,,一般,-70,-6.36%
2024/1/2,TXO,202403,16900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,16900,賣權,-,-,-,-,0,162,60,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,16900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17000,買權,-,-,-,-,0,965,177,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,17000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17000,賣權,155,182,150,180,44,180,449,175,198,1240,150,,一般,12,7.14%
2024/1/2,TXO,202403,17000,賣權,171,171,171,171,1,-,-,135,880,1240,153,,盤後,3,1.79%
2024/1/2,TXO,202403,17100,買權,-,-,-,-,0,890,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,17100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17100,賣權,212,212,204,206,4,206,77,193,222,248,176,,一般,19,10.16%
2024/1/2,TXO,202403,17100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17200,買權,790,790,790,790,2,805,1102,795,835,855,180,,一般,-65,-7.60%
2024/1/2,TXO,202403,17200,買權,825,825,825,825,1,-,-,760,-,855,180,,盤後,-30,-3.51%
2024/1/2,TXO,202403,17200,賣權,200,221,200,221,2,221,1158,219,238,1340,200,,一般,12,5.74%
2024/1/2,TXO,202403,17200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17300,買權,-,-,-,-,0,730,1,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,17300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17300,賣權,-,-,-,-,0,247,13,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,17300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17400,買權,635,660,635,660,33,660,849,655,695,730,140,,一般,-60,-8.33%
2024/1/2,TXO,202403,17400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17400,賣權,296,300,296,300,3,277,563,277,310,1470,259,,一般,34,12.78%
2024/1/2,TXO,202403,17400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17500,買權,595,595,590,590,2,610,10,590,630,615,430,,一般,-55,-8.53%
2024/1/2,TXO,202403,17500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17500,賣權,284,336,284,325,62,325,93,311,345,442,284,,一般,31,10.54%
2024/1/2,TXO,202403,17500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17600,買權,-,-,-,-,0,550,81,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,17600,買權,570,570,545,545,5,-,-,510,-,625,101,,盤後,-40,-6.84%
2024/1/2,TXO,202403,17600,賣權,362,369,362,369,3,369,44,349,383,1530,335,,一般,34,10.15%
2024/1/2,TXO,202403,17600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17700,買權,478,478,478,478,3,478,23,472,510,525,327,,一般,-42,-8.08%
2024/1/2,TXO,202403,17700,買權,510,510,510,510,1,-,-,424,-,525,327,,盤後,-10,-1.92%
2024/1/2,TXO,202403,17700,賣權,-,-,-,-,0,393,9,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,17700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17800,買權,457,457,457,457,1,424,95,417,449,505,85,,一般,-9,-1.93%
2024/1/2,TXO,202403,17800,買權,446,446,446,446,10,-,-,404,-,505,85,,盤後,-20,-4.29%
2024/1/2,TXO,202403,17800,賣權,390,455,390,439,12,439,165,436,469,1640,390,,一般,27,6.55%
2024/1/2,TXO,202403,17800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17900,買權,370,370,370,370,1,370,10,367,399,422,258,,一般,-42,-10.19%
2024/1/2,TXO,202403,17900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,17900,賣權,-,-,-,-,0,485,8,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,17900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18000,買權,318,318,318,318,1,326,176,320,352,491,59,,一般,-39,-10.92%
2024/1/2,TXO,202403,18000,買權,355,355,355,355,1,-,-,287,398,491,59,,盤後,-2,-0.56%
2024/1/2,TXO,202403,18000,賣權,-,-,-,-,0,540,27,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,18000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18100,買權,265,285,265,285,3,285,64,278,310,312,256,,一般,-27,-8.65%
2024/1/2,TXO,202403,18100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18100,賣權,-,-,-,-,0,600,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,18100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18200,買權,230,245,225,245,22,245,310,240,272,420,47.5,,一般,-32,-11.55%
2024/1/2,TXO,202403,18200,買權,274,274,254,254,13,-,-,249,272,420,47.5,,盤後,-23,-8.30%
2024/1/2,TXO,202403,18200,賣權,-,-,-,-,0,660,7,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,18200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18300,買權,198,198,198,198,1,210,12,206,238,240,149,,一般,-42,-17.50%
2024/1/2,TXO,202403,18300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18300,賣權,-,-,-,-,0,725,3,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,18300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18400,買權,187,187,176,176,2,187,192,175,207,340,37,,一般,-37,-17.37%
2024/1/2,TXO,202403,18400,買權,200,200,192,192,6,-,-,123,-,340,37,,盤後,-21,-9.86%
2024/1/2,TXO,202403,18400,賣權,800,800,800,800,4,800,184,765,810,1970,750,,一般,45,5.96%
2024/1/2,TXO,202403,18400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18500,買權,167,167,151,151,4,151,16,148,178,167,109,,一般,-29,-16.11%
2024/1/2,TXO,202403,18500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18500,賣權,-,-,-,-,0,870,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,18500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18600,買權,133,133,117,127,91,127,229,58,155,290,25.5,,一般,-26,-16.99%
2024/1/2,TXO,202403,18600,買權,150,150,150,150,1,-,-,102,-,290,25.5,,盤後,-3,-1.96%
2024/1/2,TXO,202403,18600,賣權,-,-,-,-,0,945,3,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,18600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18700,買權,102,108,102,108,2,108,8,27,195,126,67,,一般,-18,-14.29%
2024/1/2,TXO,202403,18700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18700,賣權,-,-,-,-,0,1020,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,18700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18800,買權,88,88,88,88,1,88,234,56,177,244,22,,一般,-16,-15.38%
2024/1/2,TXO,202403,18800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18800,賣權,-,-,-,-,0,1100,48,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,18800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18900,買權,79,79,70,74,5,74,6,70,101,82,70,,一般,-13,-14.94%
2024/1/2,TXO,202403,18900,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,18900,賣權,-,-,-,-,0,1190,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,18900,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19000,買權,71,71,60,61,38,61,328,60,67,205,22,,一般,-11,-15.28%
2024/1/2,TXO,202403,19000,買權,71,71,71,71,5,-,-,56,168,205,22,,盤後,-1,-1.39%
2024/1/2,TXO,202403,19000,賣權,-,-,-,-,0,1270,22,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19100,買權,59,59,49,50,91,50,98,16.5,76,60,30,,一般,-10,-16.67%
2024/1/2,TXO,202403,19100,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19100,賣權,-,-,-,-,0,1360,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19100,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19200,買權,46,46,46,46,1,46,292,39.5,119,190,18,,一般,-4,-8%
2024/1/2,TXO,202403,19200,買權,50,50,50,50,1,-,-,36.5,-,190,18,,盤後,0,0.00%
2024/1/2,TXO,202403,19200,賣權,-,-,-,-,0,1460,57,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19200,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19300,買權,-,-,-,-,0,33.5,200,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19300,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19300,賣權,-,-,-,-,0,1540,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19300,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19400,買權,-,-,-,-,0,27.5,483,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19400,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19400,賣權,-,-,-,-,0,1640,413,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19400,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19500,買權,23,23,23,23,66,23,286,4.5,106,24,16,,一般,-7,-23.33%
2024/1/2,TXO,202403,19500,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19500,賣權,-,-,-,-,0,1730,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19500,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19600,買權,18,18,18,18,2,18,447,1.7,95,120,4,,一般,-7,-28%
2024/1/2,TXO,202403,19600,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19600,賣權,-,-,-,-,0,1830,13,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19600,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19700,買權,-,-,-,-,0,17,52,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19700,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19700,賣權,-,-,-,-,0,1930,0,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19700,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19800,買權,16,16.5,16,16.5,30,16.5,435,1.5,96,107,1,,一般,-2,-10.81%
2024/1/2,TXO,202403,19800,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19800,賣權,-,-,-,-,0,2030,304,-,-,-,-,,一般,-,-
2024/1/2,TXO,202403,19800,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
2024/1/2,TXO,202403,19900,買權,-,-,-,-,0,15,204,-,-,-,-,,一般,-,-
